E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_06_917.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_06_917.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_06_917.jpg,-0.15,0,0,3.196077
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_07_001.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_07_001.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_07_001.jpg,-0.35,0.2552038,0,3.299089
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_07_516.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_07_516.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_07_516.jpg,-0.5666667,0.8808106666666666,0.0,5.709395833333333
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_08_038.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_08_038.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_08_038.jpg,0.0,1.0,0.0,11.215631
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_08_554.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_08_554.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_08_554.jpg,-0.35833336666666665,1.0,0.0,16.49880166666667
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_09_064.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_09_064.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_09_064.jpg,-0.05000000000000001,1.0,0.0,21.57030333333333
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_09_574.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_09_574.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_09_574.jpg,-0.16666668333333332,1.0,0.0,26.34270666666667
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_10_076.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_10_076.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_10_076.jpg,-0.15,1.0,0.0,29.94130166666667
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_10_578.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_10_578.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_10_578.jpg,-0.12500001666666669,1.0,0.0,30.179515
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_11_088.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_11_088.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_11_088.jpg,-0.03333333333333333,1.0,0.0,30.188500000000005
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_11_597.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_11_597.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_11_597.jpg,-0.08333333333333333,1.0,0.0,30.184338333333333
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_12_112.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_12_112.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_12_112.jpg,-0.08333333333333333,1.0,0.0,30.184798333333333
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_12_641.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_12_641.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_12_641.jpg,0.0,1.0,0.0,30.187776666666668
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_13_173.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_13_173.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_13_173.jpg,-0.075,1.0,0.0,30.186224999999997
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_13_714.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_13_714.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_13_714.jpg,-0.041666666666666664,1.0,0.0,30.185689999999997
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_14_263.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_14_263.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_14_263.jpg,-0.09166666666666667,1.0,0.0,30.183096666666668
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_14_813.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_14_813.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_14_813.jpg,-0.05833333333333333,1.0,0.0,30.185961666666667
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_15_361.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_15_361.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_15_361.jpg,-0.08333333333333333,1.0,0.0,30.18496166666667
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_15_914.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_15_914.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_15_914.jpg,-0.03333333333333333,1.0,0.0,30.18832666666667
E:\Users\Matt\Documents\matttempshit\IMG\center_2018_04_17_22_32_16_450.jpg,E:\Users\Matt\Documents\matttempshit\IMG\left_2018_04_17_22_32_16_450.jpg,E:\Users\Matt\Documents\matttempshit\IMG\right_2018_04_17_22_32_16_450.jpg,-0.05000000000000001,1.0,0.0,30.188109999999998
