1,304.80645752959003,99.78
2,304.66099526247154,99.77
3,304.94501078403925,99.78
4,304.80428229787105,99.77
5,304.83734989356253,99.78
6,305.050948224852,99.78
7,304.90187476796467,99.78
8,304.6913480957911,99.77
9,304.98856561194657,99.78
10,307.0101774613857,99.84
11,305.0159027890627,99.78
12,304.87788179603706,99.78
13,307.00727344067747,99.84
14,304.9193934624721,99.78
15,307.015125375073,99.84
16,307.0436835058311,99.85
17,305.1876195011152,99.78
18,305.2276903102539,99.78
19,304.96631128631316,99.78
20,307.02192076050835,99.84
21,307.01429442979224,99.84
22,307.0134215296064,99.84
23,307.00761932478895,99.84
24,307.0127764831988,99.84
25,307.01336592187914,99.84
26,307.01592286978115,99.85
27,307.0021373345609,99.84
28,307.00002353269286,99.84
29,307.05729732386135,99.85
30,307.0057611279629,99.84
31,307.2285961369478,99.85
32,307.2729901078806,99.85
33,307.13868013665194,99.85
34,307.39398876114484,99.85
35,307.1900109949501,99.85
36,307.06413402001755,99.85
37,307.3315411610186,99.85
38,307.20275134695095,99.85
39,307.15703127872337,99.85
40,307.37815878732533,99.85
41,307.02694816295025,99.84
42,307.07839739686915,99.85
43,307.3056737085436,99.85
44,307.00111491678007,99.84
45,307.2946376149228,99.85
46,307.0920408978844,99.85
47,307.0846757663994,99.85
48,307.4157969104992,99.85
49,307.30710897731325,99.85
50,307.5216515389216,99.85
51,307.2412589689623,99.85
52,307.5886309599969,99.85
53,307.1975061281657,99.85
54,307.00337626927893,99.86
55,307.00863317193915,99.86
56,307.4621512357507,99.85
57,307.3138347124653,99.85
58,307.4603546119914,99.85
59,307.0229366018036,99.86
60,307.4088918016428,99.85
61,307.49059133233476,99.85
62,307.20867971891744,99.85
63,307.3042442776528,99.85
64,307.011940615369,99.86
65,307.0017324174438,99.86
66,307.3222129379889,99.85
67,307.5230267224168,99.85
68,307.00895783047974,99.86
69,307.011774598133,99.88
70,307.01083532826596,99.86
71,307.58888010316235,99.85
72,307.0006404148183,99.88
73,307.00149689346637,99.88
74,307.00915579013736,99.88
75,307.0018130273831,99.87
76,307.0152519644434,99.87
77,307.6193309024428,99.85
78,307.0098977187862,99.88
79,307.02239466300915,99.88
80,307.00103737070594,99.88
81,307.01114423468647,99.89
82,307.00131258132524,99.88
83,307.00269657134936,99.89
84,307.0014140124326,99.87
85,307.0067828682192,99.87
86,307.00643663693666,99.86
87,307.0151733304117,99.88
88,307.00618403354093,99.88
89,307.006519854209,99.87
90,307.0090736378455,99.89
91,307.0061479048142,99.89
92,307.0000555554037,99.89
93,307.0082744333394,99.87
94,307.0021214259363,99.89
95,307.0072577237295,99.88
96,307.0154339510287,99.89
97,307.00896624856114,99.89
98,307.00641168236706,99.89
99,307.0062118502712,99.89
100,307.01173400038283,99.89
101,307.01416402224453,99.89
102,307.0055266229543,99.87
103,307.0097787547301,99.89
104,307.0100990419509,99.89
105,307.0014491650601,99.89
106,307.00414932943556,99.89
107,307.0094851757629,99.89
108,307.0096629008816,99.89
109,307.0090768310384,99.88
110,307.00476192257673,99.89
111,307.05245338853825,99.89
112,307.02243453073316,99.89
113,307.0108495151245,99.89
114,307.0516696043083,99.89
115,307.021907370962,99.89
116,307.0060682807276,99.89
117,307.2719709535946,99.89
118,307.08480544156214,99.89
119,307.00482950260664,99.89
120,307.0133885930503,99.88
121,307.0789149659742,99.89
122,307.0153523668197,99.89
123,307.13409453811136,99.89
124,307.00144401111254,99.89
125,307.00515355429155,99.89
126,307.0002545953924,99.89
127,307.0130138890727,99.89
128,307.00674341535307,99.89
129,307.00614058761,99.89
130,307.01517249826264,99.89
131,307.1908886300072,99.89
132,307.0116622300159,99.89
133,307.0015168290643,99.89
134,307.0016128775772,99.89
135,307.3849574378239,99.90
136,307.38427541533053,99.90
137,307.00519031122167,99.89
138,307.32565524570214,99.89
139,307.0131027449542,99.89
140,307.0108237418711,99.89
141,307.0033579595942,99.89
142,307.00386917907593,99.89
143,307.3176332177867,99.89
144,307.20763577191804,99.89
145,307.33317220823255,99.89
146,307.23032696720963,99.89
147,307.3603452673237,99.89
148,307.40920331843324,99.90
149,307.05323087160673,99.89
150,307.35713213667884,99.89
151,307.36387933995155,99.90
152,307.1371848450804,99.89
153,307.0331109342718,99.89
154,307.00708714123226,99.89
155,307.04913548033903,99.89
156,307.13663243376806,99.89
157,307.59200890753175,99.90
158,307.0034533765639,99.90
159,307.0104976951414,99.89
160,307.2849501644681,99.90
161,307.1388655015601,99.89
162,307.0021564695042,99.90
163,307.0167777908386,99.90
164,307.00897137155687,99.90
165,307.01199290475716,99.91
166,307.2582848577586,99.89
167,307.01749454511923,99.90
168,307.0169274799001,99.89
169,307.0079319591569,99.91
170,307.461042812523,99.90
171,307.01410081720803,99.90
172,307.0039860978267,99.91
173,307.0099415138951,99.90
174,307.1684387092875,99.91
175,307.43716129630184,99.90
176,307.16412503070814,99.91
177,307.4108156521819,99.91
178,307.2811166797919,99.91
179,307.0065014264971,99.91
180,307.16397478690544,99.91
181,307.156815669385,99.91
182,307.0037269084306,99.90
183,307.03327957420794,99.91
184,307.26047802402246,99.91
185,307.31323924088133,99.91
186,307.4245921014433,99.91
187,307.1219908001086,99.91
188,307.32923068770447,99.91
189,307.39771615727534,99.91
190,307.0015458562012,99.92
191,307.000863125876,99.92
192,307.37394083660485,99.91
193,307.3142423090748,99.91
194,307.00224807262964,99.91
195,307.43635401230335,99.91
196,307.00829042176935,99.91
197,307.01912610686605,99.92
198,307.0064455959081,99.92
199,307.12421306908095,99.91
200,307.00937240671453,99.92
201,307.00273586397293,99.92
202,307.0022823441814,99.92
203,307.00556399648144,99.92
204,307.0024697489097,99.92
205,307.3391225452402,99.91
206,307.23976860531525,99.91
207,307.00156128142055,99.92
208,307.00004267869565,99.92
209,307.008502932095,99.93
210,307.016272879511,99.92
211,307.000161123406,99.92
212,307.46591740604083,99.91
213,307.0017418082303,99.92
214,307.00750749299567,99.93
215,307.0005452555421,99.93
216,307.26198827813505,99.91
217,307.01823067891513,99.92
218,307.0021276511822,99.93
219,307.47164251140293,99.91
220,307.01197423993824,99.92
221,307.2471050368692,99.91
222,307.0050920392101,99.94
223,307.09898117827066,99.91
224,307.004397089319,99.93
225,307.0189574903253,99.92
226,307.0599620732843,99.93
227,307.0169320242619,99.93
228,307.02289381135836,99.93
229,307.0003195530095,99.93
230,307.00117874220246,99.93
231,307.00159789415693,99.93
232,307.0115359392668,99.93
233,307.00167181074096,99.93
234,307.4188227041076,99.91
235,307.0001977907184,99.93
236,307.017378662801,99.94
237,307.04460799613236,99.92
238,307.00342764348335,99.91
239,307.0092265635835,99.91
240,307.05155848202014,99.91
241,307.07198407816736,99.91
242,307.01065569512514,99.93
243,307.0023618392456,99.91
244,307.00933084677234,99.91
245,307.01721313664973,99.93
246,307.0056919283509,99.95
247,307.3127209823866,99.91
248,307.0016004636339,99.92
249,307.1067065192532,99.94
250,307.0034501034878,99.92
251,307.0250537359401,99.93
252,307.01294805714144,99.91
253,307.006974507215,99.93
