1,304.9030858901553,104.8023959204794,258.95741980820515,99.78
2,305.0126019082213,124.62256795613331,78.95017886132673,99.78
3,304.44722201427754,115.2420969213656,348.86713801131833,99.77
4,304.95498046254056,101.97746777122741,236.6105104819094,99.78
5,307.0014007827163,103.40033891583066,-95.61851270664353,99.84
6,304.88540790959047,105.61323802252599,303.1005578471422,99.78
7,305.0037466884192,102.77104942293748,80.7152745957133,99.78
8,307.00334838481115,117.7352123322816,-80.53949946014671,99.84
9,305.1768977801988,95.68877280013139,141.320835696608,99.78
10,305.0871475210516,183.3969625347597,79.40725880427742,99.78
11,304.8342639578874,217.17307745842004,373.2377545277899,99.78
12,305.2679915549141,185.46968836734894,118.12143662802258,99.78
13,307.0003492467885,187.48340914980892,-55.19196436903507,99.84
14,307.01237517334806,184.29691214644578,-102.78876994661084,99.84
15,307.00512453737633,191.83362100183786,7.387964823313437,99.84
16,304.62704904960464,231.6467841828491,362.94287668105846,99.78
17,307.01421396604866,191.3352657436207,7.136067283061012,99.84
18,304.89227051098624,180.76238470726923,69.09114419587654,99.78
19,305.06366092394785,193.17994682567848,143.74688222214715,99.78
20,305.1054706802604,189.83927861029073,92.9338116754745,99.78
21,305.1300661780339,196.13979567441845,156.48039425615872,99.78
22,305.23598475732143,205.7913598485225,260.13796223854234,99.78
23,307.01407692334624,185.6975620565659,-39.07138756765348,99.84
24,307.00845495060395,179.63628137451002,-131.16848106009837,99.84
25,305.0224726518177,206.1093973848386,280.417272429257,99.78
26,305.330797034002,190.06718790466996,147.5320180301808,99.78
27,304.9755333610666,222.26870433188853,331.6560264318762,99.78
28,307.00985018127864,200.01169358633913,-2.1919940990178723,99.84
29,307.08065922480415,182.97462411934038,-179.2686827332084,99.85
30,307.0861567555643,188.8171205786889,-189.86637585455614,99.85
31,307.0068594678757,185.789319210195,-107.540343835315,99.84
32,307.005546323761,178.1360184771088,-215.8194159860745,99.85
33,307.04162012592195,189.52622271402393,-82.35671082884383,99.85
34,307.0160153525316,185.26085064611175,-109.66381055920183,99.84
35,307.0177944244294,177.51550175997227,-259.0413979291561,99.84
36,305.13577603406037,198.96365169416435,250.17138618652547,99.78
37,307.05160270851263,179.6958267467345,-182.5595033841253,99.84
38,307.0031296680609,183.74089704969785,-71.6464023112923,99.84
39,305.2261415001359,200.5760886226257,215.1733879515281,99.78
40,307.0002586105853,190.46547989238616,-59.49218216823615,99.84
