1,304.5114638189387,99.78
2,304.8557024899559,99.78
3,304.827098743809,99.78
4,304.86503636089975,99.78
5,304.96023832069454,99.78
6,304.9326213881348,99.78
7,305.02511183821184,99.78
8,304.8617625923326,99.78
9,304.96190698732335,99.78
10,304.95084982614566,99.78
11,307.01065479461187,99.84
12,307.0148464160991,99.84
13,305.16682374687207,99.78
14,304.94550378200944,99.78
15,304.9903549475862,99.78
16,305.00047129872786,99.78
17,307.01141051422445,99.84
18,305.2334452981278,99.78
19,307.0085195445884,99.84
20,307.01322864790853,99.84
21,307.00431376127545,99.84
22,307.00676599051326,99.84
23,305.1582794628546,99.78
24,305.177606711404,99.78
25,305.2923355390127,99.78
26,307.0040331267136,99.84
27,307.01000389747594,99.84
28,307.0118600401169,99.84
29,307.00928978009614,99.84
30,307.00735968298204,99.84
31,307.01783610000814,99.85
32,307.224732842592,99.85
33,307.0040394869952,99.84
34,307.00480013798983,99.85
35,307.00235225649936,99.84
36,307.01364411085825,99.84
37,307.1040953857602,99.85
38,307.2486640874091,99.85
39,307.20120409476834,99.85
40,307.0816655015931,99.85
41,307.06178475415123,99.84
42,307.00419927836805,99.87
43,307.00933346593297,99.84
44,307.2330754285873,99.85
45,307.29901669168976,99.85
46,307.23597301201056,99.85
47,307.37745791423004,99.85
48,307.1344213435816,99.85
49,307.1734461288029,99.85
50,307.49897944868724,99.85
51,307.3311380193623,99.85
52,307.376795411246,99.85
53,307.21046904804166,99.85
54,307.2959808464132,99.85
55,307.45412563338357,99.85
56,307.4380405302133,99.85
57,307.2175873250822,99.85
58,307.3265748229486,99.85
59,307.46664216899376,99.85
60,307.4368843296819,99.85
61,307.3923012357939,99.85
62,307.34947267792796,99.85
63,307.0230238925691,99.86
64,307.04646299282024,99.84
65,307.533507571404,99.85
66,307.4940544621969,99.85
67,307.00948590662836,99.88
68,307.55978232870405,99.85
69,307.0155211699822,99.86
70,307.01595452928495,99.88
71,307.00408226498405,99.88
72,307.0122624435169,99.87
73,307.01564945023557,99.88
74,305.5473705599779,99.79
75,307.00068759431434,99.89
76,307.60199170522964,99.85
77,307.0104457924657,99.88
78,307.0033439291736,99.88
79,307.0090973747415,99.86
80,307.43005702924256,99.85
81,307.0102249239044,99.88
82,307.0107937028541,99.88
83,307.4521899463018,99.85
84,307.0056256711845,99.89
85,307.0146844668099,99.87
86,305.4406290857454,99.78
87,307.01293526682434,99.88
88,307.01410096950883,99.88
89,307.41614731127976,99.85
90,307.00504889041724,99.86
91,307.0071417465438,99.89
92,307.0058826405814,99.88
93,307.00024856028676,99.89
94,307.0007319429824,99.87
95,307.00544018319573,99.88
96,307.0041719710376,99.89
97,307.0000308725699,99.89
98,307.0091384452296,99.86
99,307.0004505517531,99.88
100,307.0203574191344,99.89
101,307.00231767307616,99.89
102,307.0079548003013,99.89
103,307.3199254670676,99.85
104,307.00027544089806,99.88
105,307.0050831292691,99.88
106,307.00609591622543,99.89
107,305.50495807420094,99.79
108,307.01605042019645,99.89
109,307.0111101441668,99.88
110,307.0202733733057,99.88
111,307.0088994923714,99.89
112,307.0080141724002,99.89
113,307.0124943908698,99.87
114,307.4342803810504,99.85
115,307.0173366746205,99.89
116,307.2867797408658,99.89
117,307.0108031064759,99.89
118,307.0020492455768,99.89
119,305.3624294277542,99.78
120,307.01902110722796,99.88
121,307.0102117777521,99.89
122,307.0092724531473,99.89
123,307.00451581484936,99.89
